subplot,plot,year,dens_m2,cv_hgt,mean_hgt,sp_richness,shannon_sp,evenness_sp,effective_numbers,dens_ha,CWM_shade,CWM_drought,clear_intensity,grndwrk_intensity,logging_trail_intensity,planting_intensity,anti_browsing_intensity,spruce_share,IV,IVmax_species,year_f,cv_hgt_pos,cv_hgt_present,active_regeneration,region,country,country_name,IV_coniferous,IV_deciduous,x,y,plot_id,disturbance_year,disturbance_severity,elevation,slope,aspect,dist_to_edge
11_25_150_4,25_150,2023,0.5,0,0.3,1,0,0,1,5000,2.59,2.985,0,0,0,0,0,0,1,qusp,2023,1e-04,0,0,25,11,Germany,0,1,4431075.34119332,3358668.73702516,25_150,2020,0.600632846355438,49.0469245910645,0,90,42
11_25_150_5,25_150,2023,0.5,0,1.7,1,0,0,1,5000,4.56,2.4,0,0,0,0,0,0,1,fasy,2023,1e-04,0,0,25,11,Germany,0,1,4431095.41357699,3358648.7203197,25_150,2020,0.600632846355438,49.0469245910645,1.20204985141754,180,0
11_25_151_1,25_151,2023,0.75,0,0.3,3,1.09861228866811,1,3,7500,3.23333333333333,2.41166666666667,0.2,0,0.2,0,0,0.333333333333333,0.333333333333333,frex,2023,1e-04,0,0,25,11,Germany,0.333333333333333,0.666666666666667,4431055.34514079,3358888.73728557,25_151,2018,0.99980628490448,44.8005867004395,2.78087782859802,90,67
11_25_151_2,25_151,2023,0,0,0,0,0,0,1e-04,0,,,0.2,0,0.2,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4431055.30232579,3358868.76466787,25_151,2018,0.99980628490448,44.8005867004395,2.78087782859802,90,67
11_25_151_3,25_151,2023,0.25,0,0.3,1,0,0,1,2500,2.59,2.985,0.2,0,0.2,0,0,0,1,qusp,2023,1e-04,0,0,25,11,Germany,0,1,4431075.33962161,3358888.74421707,25_151,2018,0.997195780277252,44.8005867004395,4.01580953598022,0,30
11_25_151_5,25_151,2023,0.25,0,1.2,1,0,0,1,2500,2.66,2.5,0.2,0,0.2,0,0,0,1,frex,2023,1e-04,0,0,25,11,Germany,0,1,4431055.38002607,3358908.78426205,25_151,2018,0.988986670970917,44.8005867004395,4.88785934448242,34.1517562866211,42
11_25_151_4,25_151,2023,0.25,0,3,1,0,0,1,2500,1.94,1.56,0.2,0,0.2,0,0,0,1,besp,2023,1e-04,0,0,25,11,Germany,0,1,4431035.34392573,3358888.74021769,25_151,2020,0.982568860054016,47.7150039672852,4.94123649597168,33.7308807373047,67
11_25_152_1,25_152,2023,0,0,0,0,0,0,1e-04,0,,,1,1,0.2,1,0,,,absp,2023,1e-04,0,0.5,25,11,Germany,0,0,4430635.36338349,3359428.76243722,25_152,2019,0.997665405273438,50.5068397521973,1.79690563678741,76.2878570556641,90
11_25_152_2,25_152,2023,0.75,0,0.3,1,0,0,1,7500,1.67,4.34,1,1,0.2,1,0,0,1,pisy,2023,1e-04,0,0.5,25,11,Germany,1,0,4430615.36111302,3359428.68876113,25_152,2019,0.998943865299225,51.0577964782715,1.99163353443146,77.6518478393555,90
11_25_152_3,25_152,2023,0.25,0,0.3,1,0,0,1,2500,2.59,2.985,1,1,0.2,1,0,0,1,qusp,2023,1e-04,0,0.5,25,11,Germany,0,1,4430655.32228557,3359428.72074883,25_152,2019,0.998461604118347,48.9148292541504,1.95865797996521,83.3765640258789,60
11_25_152_4,25_152,2023,0.25,0,0.3,1,0,0,1,2500,2.59,2.985,1,1,0.2,1,0,0,1,qusp,2023,1e-04,0,0.5,25,11,Germany,0,1,4430635.3067073,3359408.72364757,25_152,2019,0.998943865299225,51.0577964782715,1.99163353443146,77.6518478393555,90
11_25_152_5,25_152,2023,1.75,0,0.9,1,0,0,1,17500,1.67,4.34,1,1,0.2,1,0,0,1,pisy,2023,1e-04,0,0.5,25,11,Germany,1,0,4430635.33848318,3359448.76718167,25_152,2019,0.997665405273438,50.5068397521973,1.79690563678741,76.2878570556641,90
11_25_153_1,25_153,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4430415.52014993,3358948.69586678,25_153,2018,0.865407824516296,40.5149230957031,2.50596928596497,353.963592529297,30
11_25_153_2,25_153,2023,0.25,0,0.3,1,0,0,1,2500,4.56,2.4,0,0,0,0,0,0,1,fasy,2023,1e-04,0,0,25,11,Germany,0,1,4430435.34455155,3358948.70234289,25_153,2018,0.865407824516296,40.5149230957031,2.50596928596497,353.963592529297,30
11_25_153_3,25_153,2023,4,0.19047619047619,0.525,2,0.233791658706459,0.337290066617014,1.26338125030273,40000,4.338125,1.796875,0,0,0,0,0,0.5,0.915178571428571,piab,2023,0.19047619047619,1,0,25,11,Germany,0.915178571428571,0.0848214285714286,4430415.3510096,3358928.65590867,25_153,2018,0.865407824516296,40.5149230957031,2.50596928596497,353.963592529297,30
11_25_153_4,25_153,2023,0.5,0,1.7,1,0,0,1,5000,1.94,1.56,0,0,0,0,0,0,1,besp,2023,1e-04,0,0,25,11,Germany,0,1,4430395.32748904,3358948.68926115,25_153,2018,0.692478001117706,40.5149230957031,2.4644250869751,360,30
11_25_153_5,25_153,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4430415.34508925,3358968.76537625,25_153,2018,0.705556869506836,40.5149230957031,0.23597714304924,270,30
11_25_154_1,25_154,2023,1.25,0.514132348126375,1.72,2,0.950270539233235,1.37095059445467,2.58640928985893,12500,1.886,2.116,0,0,0,0,0,0,0.87093023255814,besp,2023,0.514132348126375,1,0,25,11,Germany,0.12906976744186,0.87093023255814,4430135.33115562,3358628.74629737,25_154,2018,0.974620580673218,51.4181976318359,3.85941624641418,136.241394042969,30
11_25_154_2,25_154,2023,0.5,0,0.5,1,0,0,1,5000,2.66,2.5,0,0,0,0,0,0,1,frex,2023,1e-04,0,0,25,11,Germany,0,1,4430115.37490704,3358628.75779628,25_154,2018,0.974620580673218,51.4181976318359,3.85941624641418,136.241394042969,30
11_25_154_3,25_154,2023,0.25,0,0.3,1,0,0,1,2500,2.59,2.985,0,0,0,0,0,0,1,qusp,2023,1e-04,0,0,25,11,Germany,0,1,4430135.3569026,3358608.74773197,25_154,2018,0.566030442714691,45.3773422241211,4.28646564483643,136.117309570313,30
11_25_154_4,25_154,2023,2,0,1.7,1,0,0,1,20000,1.94,1.56,0,0,0,0,0,0,1,besp,2023,1e-04,0,0,25,11,Germany,0,1,4430155.55092763,3358628.82869818,25_154,2018,0.991789698600769,48.7776718139649,4.08298492431641,139.183929443359,42
11_25_154_5,25_154,2023,0.75,0.301226227403283,0.766666666666667,3,1.09861228866811,1,3,7500,2.99333333333333,2.09833333333333,0,0,0,0,0,0.333333333333333,0.36231884057971,besp,2023,0.301226227403283,1,0,25,11,Germany,0.36231884057971,0.63768115942029,4430135.53165278,3358649.07198645,25_154,2018,0.986155450344086,48.7776718139649,2.51989054679871,90,30
11_25_155_1,25_155,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.2,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4401675.34757201,3332968.73690198,25_155,2018,0.630787491798401,47.1277694702148,1.08230137825012,180,42
11_25_155_2,25_155,2023,0.25,0,0.3,1,0,0,1,2500,2.59,2.985,0,0,0.2,0,0,0,1,qusp,2023,1e-04,0,0,25,11,Germany,0,1,4401695.33392987,3332968.73939128,25_155,2018,0.331243634223938,47.1277694702148,1.59027735929476e-15,270,30
11_25_155_3,25_155,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.2,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4401675.33148805,3332948.75069553,25_155,2018,0.630787491798401,47.1277694702148,1.08230137825012,180,42
11_25_155_4,25_155,2023,2,0,0.3,1,0,0,1,20000,2.59,2.985,0,0,0.2,0,0,0,1,qusp,2023,1e-04,0,0,25,11,Germany,0,1,4401675.365689,3332988.7566148,25_155,2018,0.331243634223938,47.1277694702148,1.59027735929476e-15,270,30
11_25_155_5,25_155,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.2,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4401655.32532943,3332968.77124625,25_155,2018,0.432822376489639,47.1277694702148,1.10310137271881,270,30
11_25_156_1,25_156,2023,0,0,0,0,0,0,1e-04,0,,,0.2,0,0.6,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4401395.51478789,3333128.72601194,25_156,2018,0.372684180736542,41.0335693359375,2.54509997367859,180,30
11_25_156_2,25_156,2023,0,0,0,0,0,0,1e-04,0,,,0.2,0,0.6,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4401395.3090061,3333148.71993895,25_156,2018,0.404044330120087,41.0335693359375,2.54509997367859,180,30
11_25_156_3,25_156,2023,0,0,0,0,0,0,1e-04,0,,,0.2,0,0.6,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4401395.30054979,3333108.75942082,25_156,2018,0.645214796066284,38.3665924072266,2.54509997367859,180,30
11_25_156_4,25_156,2023,0,0,0,0,0,0,1e-04,0,,,0.2,0,0.6,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4401375.32835552,3333128.87351675,25_156,2018,0.404044330120087,41.0335693359375,2.54509997367859,180,30
11_25_156_5,25_156,2023,0,0,0,0,0,0,1e-04,0,,,0.2,0,0.6,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4401415.4379193,3333128.78575178,25_156,2018,0.372684180736542,41.0335693359375,2.54509997367859,180,30
11_25_157_1,25_157,2023,0.25,0,0.3,1,0,0,1,2500,2.59,2.985,0,0,0.2,0,0,0,1,qusp,2023,1e-04,0,0,25,11,Germany,0,1,4401315.33229736,3332888.72733852,25_157,2018,0.272809952497482,40.1809158325195,1.20182049274445,270,60
11_25_157_2,25_157,2023,0.5,0,0.3,1,0,0,1,5000,2.59,2.985,0,0,0.2,0,0,0,1,qusp,2023,1e-04,0,0,25,11,Germany,0,1,4401315.38592879,3332908.59330893,25_157,2018,0.272809952497482,40.1809158325195,1.20182049274445,270,60
11_25_157_3,25_157,2023,0.25,0,0.3,1,0,0,1,2500,2.59,2.985,0,0,0.2,0,0,0,1,qusp,2023,1e-04,0,0,25,11,Germany,0,1,4401315.32524479,3332868.69951608,25_157,2018,0.704933643341065,40.1809158325195,1.20182049274445,270,60
11_25_157_4,25_157,2023,0.25,0,0.3,1,0,0,1,2500,2.59,2.985,0,0,0.2,0,0,0,1,qusp,2023,1e-04,0,0,25,11,Germany,0,1,4401295.21713206,3332888.69509523,25_157,2018,0.292618602514267,40.1809158325195,1.59027735929476e-15,90,30
11_25_157_5,25_157,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.2,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4401335.64833868,3332888.53991973,25_157,2018,0.339030057191849,41.4396438598633,1.20182049274445,270,42
11_25_158_1,25_158,2023,0.25,0,0.3,1,0,0,1,2500,2.59,2.985,0,0.2,0,0,0,0,1,qusp,2023,1e-04,0,0,25,11,Germany,0,1,4402215.39551922,3332228.83928092,25_158,2018,0.705739498138428,50.0229148864746,3.7158215045929,201.873138427734,42
11_25_158_2,25_158,2023,0,0,0,0,0,0,1e-04,0,,,0,0.2,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4402215.55475136,3332209.05544131,25_158,2018,0.422333508729935,45.8632507324219,4.21160507202148,215.071105957031,30
11_25_158_3,25_158,2023,0.5,0,0.3,2,0.693147180559945,1,2,5000,2.13,3.6625,0,0.2,0,0,0,0,0.5,pisy,2023,1e-04,0,0,25,11,Germany,0.5,0.5,4402235.398573,3332228.74770436,25_158,2018,0.658257365226746,50.9311103820801,2.78252053260803,209.855850219727,30
11_25_158_4,25_158,2023,0,0,0,0,0,0,1e-04,0,,,0,0.2,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4402195.44113088,3332228.75786316,25_158,2018,0.339108854532242,50.0229148864746,3.96584105491638,180,30
11_25_158_5,25_158,2023,0.25,0,0.3,1,0,0,1,2500,1.67,4.34,0,0.2,0,0,0,0,1,pisy,2023,1e-04,0,0,25,11,Germany,1,0,4402215.75308727,3332249.25621896,25_158,2018,0.506086826324463,50.0229148864746,0.867196559906006,270,67
11_25_159_1,25_159,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.4,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4402575.346767,3332048.73305435,25_159,2018,0.28369265794754,51.8767776489258,2.16809415817261,7.63333149402141e-14,30
11_25_159_2,25_159,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.4,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4402556.30872732,3332048.16785427,25_159,2018,0.432615250349045,51.8767776489258,1.68931043148041,37.7674674987793,30
11_25_159_3,25_159,2023,0.5,1.06686286284286,2.85,2,0.693147180559945,1,2,5000,1.805,2.95,0,0,0.4,0,0,0,0.68859649122807,besp,2023,1.06686286284286,1,0,25,11,Germany,0.31140350877193,0.68859649122807,4402575.34558339,3332028.82602018,25_159,2018,0.473960131406784,54.1482849121094,2.16809415817261,0,30
11_25_159_5,25_159,2023,0.25,0,0.3,1,0,0,1,2500,1.94,1.56,0,0,0.4,0,0,0,1,besp,2023,1e-04,0,0,25,11,Germany,0,1,4402575.35555312,3332068.70651664,25_159,2018,0.28369265794754,51.8767776489258,2.16809415817261,7.63333149402141e-14,30
11_25_159_4,25_159,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.4,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4402595.39891702,3332048.8348904,25_159,2018,0.28369265794754,51.8767776489258,2.16809415817261,7.63333149402141e-14,0
11_25_160_1,25_160,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4402835.28155292,3331708.66061538,25_160,2018,0.994129776954651,50.1522216796875,0.0173286441713572,90,60
11_25_160_2,25_160,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4402835.38507399,3331688.76424648,25_160,2018,0.694370865821838,50.1340751647949,0.0173286441713572,90,30
11_25_160_3,25_160,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4402855.38409199,3331708.76993087,25_160,2018,0.380061835050583,50.1340751647949,0.810072004795075,349.332366943359,42
11_25_160_4,25_160,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4402835.41756936,3331728.76317368,25_160,2018,0.380061835050583,50.1340751647949,0.810072004795075,349.332366943359,42
11_25_160_5,25_160,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4402815.30860487,3331708.69867215,25_160,2018,0.994129776954651,50.1522216796875,0.0173286441713572,90,60
11_25_161_1,25_161,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4402955.33051354,3332008.76966187,25_161,2018,0.46624481678009,49.361141204834,1.27428328990936,76.0769271850586,30
11_25_161_2,25_161,2023,0.25,0,0.3,1,0,0,1,2500,2.59,2.985,0,0,0,0,0,0,1,qusp,2023,1e-04,0,0,25,11,Germany,0,1,4402935.43128513,3332008.91048613,25_161,2018,0.46624481678009,49.361141204834,1.27428328990936,76.0769271850586,30
11_25_161_4,25_161,2023,0.25,0,1.7,1,0,0,1,2500,2.59,2.985,0,0,0,0,0,0,1,qusp,2023,1e-04,0,0,25,11,Germany,0,1,4402975.36125434,3332008.71386375,25_161,2018,0.853451430797577,47.9002914428711,1.3947331905365,90,30
11_25_161_5,25_161,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4402955.32501369,3331988.71190424,25_161,2018,0.571846127510071,49.361141204834,1.3947331905365,90,30
11_25_161_3,25_161,2023,1.5,0.389691549988233,1.46666666666667,2,0.450561208866305,0.650022421648354,1.5691925832142,15000,1.82333333333333,4.11416666666667,0,0,0,0,0,0,0.899621212121212,pisy,2023,0.389691549988233,1,0,25,11,Germany,0.899621212121212,0.100378787878788,4402955.3462182,3332028.69652598,25_161,2018,0.571846127510071,47.9002914428711,1.23689079284668,90.428581237793,0
11_25_162_1,25_162,2023,0,0,0,0,0,0,1e-04,0,,,0.2,0,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4403955.3494414,3331088.74214106,25_162,2018,0.397887945175171,43.9249076843262,1.44803047180176,90,30
11_25_162_2,25_162,2023,0.75,1.94248565072931e-16,0.7,1,0,0,1,7500,2.59,2.985,0.2,0,0,0,0,0,1,qusp,2023,1.94248565072931e-16,1,0,25,11,Germany,0,1,4403975.29634153,3331088.71717224,25_162,2018,0.397887945175171,43.9249076843262,1.44803047180176,90,30
11_25_162_3,25_162,2023,0.25,0,3,1,0,0,1,2500,4.56,2.4,0.2,0,0,0,0,0,1,fasy,2023,1e-04,0,0,25,11,Germany,0,1,4403955.38046274,3331108.68852755,25_162,2018,0.397887945175171,43.9249076843262,1.44803047180176,90,30
11_25_162_5,25_162,2023,0,0,0,0,0,0,1e-04,0,,,0.2,0,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4403935.35039377,3331088.73909765,25_162,2018,0.549023509025574,45.4416046142578,1.44803047180176,90,30
11_25_162_4,25_162,2023,0,0,0,0,0,0,1e-04,0,,,0.2,0,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4403955.37331841,3331068.73202657,25_162,2019,0.56771320104599,43.9249076843262,1.44803047180176,90,42
11_25_163_1,25_163,2023,5,0.362489248095995,1.35,3,0.886464475679798,0.806894738774944,2.42653539274225,50000,1.9835,2.32975,0,0,0.2,0,0,0,0.734259259259259,besp,2023,0.362489248095995,1,0,25,11,Germany,0.151851851851852,0.848148148148148,4403795.35917437,3330908.73033113,25_163,2018,0.458290219306946,40.889575958252,3.46608090400696,180,42
11_25_163_2,25_163,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.2,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4403815.34801671,3330908.73112848,25_163,2018,0.458290219306946,40.889575958252,3.46608090400696,180,42
11_25_163_3,25_163,2023,2.75,0.687383564543012,1.06363636363636,3,0.916464885539471,0.834202288644101,2.50043542207737,27500,1.90090909090909,2.70045454545455,0,0,0.2,0,0,0,0.708624708624709,besp,2023,0.687383564543012,1,0,25,11,Germany,0.233100233100233,0.766899766899767,4403775.35180891,3330908.7641634,25_163,2018,0.652231216430664,40.889575958252,3.46608090400696,180,30
11_25_163_4,25_163,2023,2.75,0,0.5,3,0.759547391474864,0.691369830202511,2.13730863743501,27500,2.52272727272727,2.37318181818182,0,0,0.2,0,0,0,0.727272727272727,frex,2023,1e-04,0,0,25,11,Germany,0,1,4403795.35306946,3330928.74441616,25_163,2018,0.312266200780869,44.523681640625,3.46608090400696,180,30
11_25_163_5,25_163,2023,0.25,0,3,1,0,0,1,2500,4.56,2.4,0,0,0.2,0,0,0,1,fasy,2023,1e-04,0,0,25,11,Germany,0,1,4403795.34374994,3330888.72053024,25_163,2018,0.479184448719025,40.889575958252,0,90,30
11_25_164_1,25_164,2023,0.25,0,1.2,1,0,0,1,2500,1.94,1.56,0,0,0.4,0,0,0,1,besp,2023,1e-04,0,0,25,11,Germany,0,1,4403575.34493914,3331208.73393235,25_164,2018,0.479397922754288,52.4773674011231,2.20746159553528,199.181610107422,42
11_25_164_2,25_164,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.4,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4403575.33417768,3331228.74974302,25_164,2018,0.30525079369545,54.8106079101563,2.31630206108093,205.834487915039,30
11_25_164_3,25_164,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.4,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4403595.35882327,3331208.75626109,25_164,2018,0.56002014875412,52.4773674011231,2.22695851325989,180,30
11_25_164_4,25_164,2023,1.25,0.340047203951581,4.34,1,0.500402423538188,0,1.64938488846612,12500,1.94,1.56,0,0,0.4,0,0,0,1,besp,2023,0.340047203951581,1,0,25,11,Germany,0,1,4403555.33936588,3331208.8304103,25_164,2018,0.434724181890488,51.8663177490234,1.94155943393707,201.938003540039,30
11_25_164_5,25_164,2023,0.25,0,0.3,1,0,0,1,2500,2.59,2.985,0,0,0.4,0,0,0,1,qusp,2023,1e-04,0,0,25,11,Germany,0,1,4403575.39151691,3331188.71023941,25_164,2018,0.450468093156815,52.4773674011231,0.583489239215851,270,30
11_25_165_1,25_165,2023,0.25,0,0.5,1,0,0,1,2500,1.67,4.34,0,0,0.2,0,0,0,1,pisy,2023,1e-04,0,0,25,11,Germany,1,0,4389615.33960928,3305848.74775816,25_165,2018,0.770817995071411,40.3240547180176,4.8278923034668,270,30
11_25_165_3,25_165,2023,0.25,0,0.3,1,0,0,1,2500,2.66,2.5,0,0,0.2,0,0,0,1,frex,2023,1e-04,0,0,25,11,Germany,0,1,4389615.34075377,3305828.7545223,25_165,2018,0.768355190753937,40.3240547180176,5.2520604133606,251.180160522461,30
11_25_165_4,25_165,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.2,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4389615.34913151,3305868.72920736,25_165,2018,0.770817995071411,40.3240547180176,4.8278923034668,270,30
11_25_165_2,25_165,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.2,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4389595.36416656,3305848.7291871,25_165,2019,0.373644411563873,40.3240547180176,1.84429705142975,180,30
11_25_165_5,25_165,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.2,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4389635.35629004,3305848.73543726,25_165,2019,0.373644411563873,45.3918113708496,5.166015625,254.236465454102,0
11_25_166_1,25_166,2023,0.5,0,0.5,1,0,0,1,5000,2.59,2.985,0,0,0,0,0,0,1,qusp,2023,1e-04,0,0,25,11,Germany,0,1,4389755.36933773,3305648.73268973,25_166,2018,0.307670652866364,42.5398483276367,2.45176720619202,256.871826171875,30
11_25_166_2,25_166,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4389775.27200635,3305648.81086953,25_166,2018,0.307670652866364,42.5398483276367,2.45176720619202,256.871826171875,30
11_25_166_3,25_166,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4389735.35128222,3305648.74465967,25_166,2018,0.347317636013031,39.9204063415527,2.41078281402588,262.071350097656,30
11_25_166_5,25_166,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4389755.48410086,3305669.06796838,25_166,2018,0.385207414627075,42.5398483276367,2.49979543685913,270,30
11_25_166_4,25_166,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4389755.32986125,3305628.71580575,25_166,2019,0.395239770412445,39.6894950866699,2.18903470039368,261.261260986328,42
11_25_167_1,25_167,2023,1.5,0,0.5,2,0.450561208866305,0.650022421648354,1.5691925832142,15000,2.78,2.94583333333333,0,0,0.2,0,0,0,0.833333333333333,qusp,2023,1e-04,0,0,25,11,Germany,0,1,4389655.33864105,3305208.74074006,25_167,2018,0.173300564289093,46.1339263916016,0.560081422328949,346.536010742188,60
11_25_167_2,25_167,2023,0.25,0,0.5,1,0,0,1,2500,2.59,2.985,0,0,0.2,0,0,0,1,qusp,2023,1e-04,0,0,25,11,Germany,0,1,4389675.31590275,3305208.73003384,25_167,2018,0.157493993639946,46.1339263916016,0.388214737176895,360,42
11_25_167_3,25_167,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.2,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4389635.33344478,3305208.75209557,25_167,2018,0.733178615570068,46.1612319946289,0.867467522621155,351.354370117188,60
11_25_167_4,25_167,2023,1.75,0,0.5,1,0,0,1,17500,2.59,2.985,0,0,0.2,0,0,0,1,qusp,2023,1e-04,0,0,25,11,Germany,0,1,4389655.32308209,3305228.76574196,25_167,2018,0.252784579992294,45.7273826599121,0.702311277389526,320.855041503906,30
11_25_167_5,25_167,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.2,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4389655.34794226,3305188.71340471,25_167,2018,0.27093493938446,46.1339263916016,0.0260749291628599,90,30
11_25_168_4,25_168,2023,0.25,0,0,1,0,0,1,2500,2.78,2.62,0,0,0,0,0,0,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4390315.34681034,3305008.73882844,25_168,2017,0.673770487308502,57.0326881408692,0.435837805271149,180,0
11_25_168_5,25_168,2023,0.5,0,1.7,1,0,0,1,5000,2.78,2.62,0,0,0,0,0,0,1,psme,2023,1e-04,0,0,25,11,Germany,1,0,4390315.34538191,3304968.7388399,25_168,2018,0.565333962440491,57.0326881408692,1.59027735929476e-15,270,60
11_25_168_1,25_168,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4390315.34901345,3304988.73785514,25_168,2019,0.29766771197319,57.0326881408692,1.59027735929476e-15,270,30
11_25_168_2,25_168,2023,1.25,0.298142396999972,1.5,2,0.500402423538188,0.721928094887362,1.64938488846612,12500,2.558,2.964,0,0,0,0,0,0,0.853333333333333,psme,2023,0.298142396999972,1,0,25,11,Germany,1,0,4390295.35793692,3304988.74343093,25_168,2019,0.29766771197319,57.0326881408692,1.59027735929476e-15,270,30
11_25_168_3,25_168,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,25,11,Germany,0,0,4390335.34583202,3304988.74523028,25_168,2019,0.556411564350128,57.0326881408692,0.661468029022217,270,30
11_25_169_1,25_169,2023,0.25,0,0.3,1,0,0,1,2500,4.56,2.4,0,0,0.2,0,0,0,1,fasy,2023,1e-04,0,0,25,11,Germany,0,1,4390595.3500457,3304908.74229798,25_169,2019,0.655694782733917,51.2621002197266,3.13705468177795,180,30
11_25_169_2,25_169,2023,0.25,0,0.9,1,0,0,1,2500,2.59,2.985,0,0,0.2,0,0,0,1,qusp,2023,1e-04,0,0,25,11,Germany,0,1,4390575.34295487,3304908.737916,25_169,2019,0.919876039028168,51.2621002197266,3.13705468177795,180,42
11_25_169_3,25_169,2023,1,0,0.3,2,0.562335144618808,0.811278124459133,1.75476535060332,10000,1.9,4.00125,0,0,0.2,0,0,0,0.75,pisy,2023,1e-04,0,0,25,11,Germany,0.75,0.25,4390615.33364278,3304908.732867,25_169,2019,0.655694782733917,51.2621002197266,3.13705468177795,180,30
11_25_169_5,25_169,2023,0.25,0,0.3,1,0,0,1,2500,2.59,2.985,0,0,0.2,0,0,0,1,qusp,2023,1e-04,0,0,25,11,Germany,0,1,4390595.30250684,3304888.7298608,25_169,2019,0.517812252044678,51.2621002197266,0,90,30
11_25_169_4,25_169,2023,0.5,0,0.3,2,0.693147180559945,1,2,5000,1.565,3.325,0,0,0.2,0,0,0,0.5,lade,2023,1e-04,0,0,25,11,Germany,1,0,4390595.34646421,3304928.73615698,25_169,2019,0.517812252044678,54.5505027770996,3.13705468177795,180,0
