species_id,species,vegtype,hgt,n,dbh,dmg_bool,celkovy_pocet_poskoz,percentage_damage,dmg_jedinec,dmg_type,dmg_terminal,dmg_term_similar,tot_dmg_terminal,dmg_foliage,dmg_foliage_similar,tot_dmg_foliage,dmg_foliage_leaf_int,dmg_stem,dmg_stem_numeric,dmg_stem_cause,dmg_stem_horizont,dmg_stem_vertical,dmg_stem_grass,dmg_term_sample,dmg_stem_sample,dmg_foliage_sample,subplot,stump,clear,grndwrk,logging_trail,windthrow,standing_deadwood,planting,anti_browsing,comments,photo_sur_n,photo_sur_e,photo_sur_s,photo_sur_w,time,x,y,photo_e,photo_n,naruseni,plot,n_plots,hgt_est,dbh_est
19,BO,small,1.0–1.3,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,409_T2_AH_20250827,NA,1,NA,NA,NA,NA,1,0,NA,DCIM/context_n20250715105026866.jpg,DCIM/context_e20250715105018746.jpg,DCIM/context_s20250715105011513.jpg,DCIM/context_w20250715105005022.jpg,2025-07-15T10:49:40Z,15.13896532,49.13117366,DCIM/plot_e_20250715104627707.jpg,DCIM/plot_n_20250715104643110.jpg,TRUE,56,5,1.2,1.2
10,BR,small,0.4–0.6,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,409_T2_AH_20250827,NA,1,NA,NA,NA,NA,1,0,NA,DCIM/context_n20250715105026866.jpg,DCIM/context_e20250715105018746.jpg,DCIM/context_s20250715105011513.jpg,DCIM/context_w20250715105005022.jpg,2025-07-15T10:49:40Z,15.13896532,49.13117366,DCIM/plot_e_20250715104627707.jpg,DCIM/plot_n_20250715104643110.jpg,TRUE,56,5,0.5,0.5
10,BR,advanced,2–4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,409_T4_TP_20250827,NA,1,NA,NA,1,NA,NA,0,NA,DCIM/context_n20250520094214540.jpg,DCIM/context_e20250520094207255.jpg,DCIM/context_s20250520094158332.jpg,DCIM/context_w20250520094149475.jpg,2025-05-20T09:40:43Z,15.7912344,49.82348391,DCIM/plot_e_20250520092937180.jpg,DCIM/plot_n_20250520092951596.jpg,TRUE,122,5,3,3
18,SM,advanced,2–4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,409_T4_TP_20250827,NA,1,NA,NA,1,NA,NA,0,NA,DCIM/context_n20250520094214540.jpg,DCIM/context_e20250520094207255.jpg,DCIM/context_s20250520094158332.jpg,DCIM/context_w20250520094149475.jpg,2025-05-20T09:40:43Z,15.7912344,49.82348391,DCIM/plot_e_20250520092937180.jpg,DCIM/plot_n_20250520092951596.jpg,TRUE,122,5,3,3
18,SM,small,1.3–2.0,2,NA,1,1,50,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,zver,80-100,20-30,NA,NA,NA,NA,409_T4_TP_20250827,NA,1,NA,NA,1,NA,NA,0,NA,DCIM/context_n20250520094214540.jpg,DCIM/context_e20250520094207255.jpg,DCIM/context_s20250520094158332.jpg,DCIM/context_w20250520094149475.jpg,2025-05-20T09:40:43Z,15.7912344,49.82348391,DCIM/plot_e_20250520092937180.jpg,DCIM/plot_n_20250520092951596.jpg,TRUE,122,5,1.7,1.7
18,SM,mature,NA,1,10–20cm,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,410_T2_AH_20250827,NA,1,NA,NA,NA,1,NA,0,NA,DCIM/context_n20250715105537811.jpg,DCIM/context_e20250715105532266.jpg,DCIM/context_s20250715105526651.jpg,DCIM/context_w20250715105520336.jpg,2025-07-15T10:54:53Z,15.13841731,49.13119941,DCIM/plot_e_20250715105331912.jpg,DCIM/plot_n_20250715105341181.jpg,TRUE,56,5,10,15
18,SM,small,1.3–2.0,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,410_T2_AH_20250827,NA,1,NA,NA,NA,1,NA,0,NA,DCIM/context_n20250715105537811.jpg,DCIM/context_e20250715105532266.jpg,DCIM/context_s20250715105526651.jpg,DCIM/context_w20250715105520336.jpg,2025-07-15T10:54:53Z,15.13841731,49.13119941,DCIM/plot_e_20250715105331912.jpg,DCIM/plot_n_20250715105341181.jpg,TRUE,56,5,1.7,1.7
18,SM,small,1.3–2.0,3,NA,1,2,66.66666666666666,1,olistení,NA,NA,0,20-40,1,2,80-100,NA,0,NA,NA,NA,NA,NA,NA,NA,410_T4_TP_20250827,1,1,NA,NA,1,NA,NA,0,NA,DCIM/context_n20250520095036277.jpg,DCIM/context_e20250520095029315.jpg,DCIM/context_s20250520095019453.jpg,DCIM/context_w20250520095010864.jpg,2025-05-20T09:48:53Z,15.79097913,49.82367768,DCIM/plot_e_20250520094444436.jpg,DCIM/plot_n_20250520094456060.jpg,TRUE,122,5,1.7,1.7
19,BO,small,1.0–1.3,5,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,411_T2_AH_20250827,NA,1,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250715123655314.jpg,DCIM/context_e20250715123648966.jpg,DCIM/context_s20250715123643626.jpg,DCIM/context_w20250715123638295.jpg,2025-07-15T12:35:45Z,15.2821021,49.10598739,DCIM/plot_e_20250715123400126.jpg,DCIM/plot_n_20250715123408331.jpg,TRUE,57,5,1.2,1.2
23,DG,small,0.6–0.8,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,411_T2_AH_20250827,NA,1,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250715123655314.jpg,DCIM/context_e20250715123648966.jpg,DCIM/context_s20250715123643626.jpg,DCIM/context_w20250715123638295.jpg,2025-07-15T12:35:45Z,15.2821021,49.10598739,DCIM/plot_e_20250715123400126.jpg,DCIM/plot_n_20250715123408331.jpg,TRUE,57,5,0.7,0.7
18,SM,small,0.2–0.4,2,NA,1,1,50,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,mechanizace,80-100,20-30,NA,NA,NA,NA,411_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,NA,DCIM/context_n20250520102025222.jpg,DCIM/context_e20250520102011304.jpg,DCIM/context_s20250520102000509.jpg,DCIM/context_w20250520101954130.jpg,2025-05-20T10:17:52Z,15.79285828,49.82538405,DCIM/plot_e_20250520100341513.jpg,DCIM/plot_n_20250520100353301.jpg,TRUE,123,5,0.3,0.3
19,BO,small,0.2–0.4,1,NA,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,mechanizace,80-100,NA,NA,NA,NA,NA,411_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,NA,DCIM/context_n20250520102025222.jpg,DCIM/context_e20250520102011304.jpg,DCIM/context_s20250520102000509.jpg,DCIM/context_w20250520101954130.jpg,2025-05-20T10:17:52Z,15.79285828,49.82538405,DCIM/plot_e_20250520100341513.jpg,DCIM/plot_n_20250520100353301.jpg,TRUE,123,5,0.3,0.3
19,BO,small,1.3–2.0,9,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,412_T2_AH_20250827,NA,1,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250715124436908.jpg,DCIM/context_e20250715124431559.jpg,DCIM/context_s20250715124426632.jpg,DCIM/context_w20250715124421904.jpg,2025-07-15T12:43:55Z,15.28239429,49.1061503,DCIM/plot_e_20250715124150438.jpg,DCIM/plot_n_20250715124205060.jpg,TRUE,57,5,1.7,1.7
27,JIV,small,1.3–2.0,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,412_T2_AH_20250827,NA,1,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250715124436908.jpg,DCIM/context_e20250715124431559.jpg,DCIM/context_s20250715124426632.jpg,DCIM/context_w20250715124421904.jpg,2025-07-15T12:43:55Z,15.28239429,49.1061503,DCIM/plot_e_20250715124150438.jpg,DCIM/plot_n_20250715124205060.jpg,TRUE,57,5,1.7,1.7
10,BR,small,1.3–2.0,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,412_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,NA,DCIM/context_n20250520103503347.jpg,DCIM/context_e20250520103454121.jpg,DCIM/context_s20250520103443748.jpg,DCIM/context_w20250520103433228.jpg,2025-05-20T10:33:41Z,15.79287976,49.82556386,DCIM/plot_e_20250520102306963.jpg,DCIM/plot_n_20250520102320234.jpg,TRUE,123,5,1.7,1.7
19,BO,small,0.6–0.8,1,NA,1,1,100,1,olistení,NA,NA,0,60-80,NA,1,60-80,NA,0,NA,NA,NA,NA,NA,NA,T4412PBO4,412_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,NA,DCIM/context_n20250520103503347.jpg,DCIM/context_e20250520103454121.jpg,DCIM/context_s20250520103443748.jpg,DCIM/context_w20250520103433228.jpg,2025-05-20T10:33:41Z,15.79287976,49.82556386,DCIM/plot_e_20250520102306963.jpg,DCIM/plot_n_20250520102320234.jpg,TRUE,123,5,0.7,0.7
19,BO,small,1.3–2.0,10,NA,1,8,80,1,olistení,NA,NA,0,0-20,7,8,40-60,NA,0,NA,NA,NA,NA,NA,NA,T2413OBO4,413_T2_AH_20250827,NA,1,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250715125538127.jpg,DCIM/context_e20250715125532078.jpg,DCIM/context_s20250715125525170.jpg,DCIM/context_w20250715125518043.jpg,2025-07-15T12:54:45Z,15.282144,49.10634554,DCIM/plot_e_20250715125009720.jpg,DCIM/plot_n_20250715125018075.jpg,TRUE,57,5,1.7,1.7
18,SM,small,0.2–0.4,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,413_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,0,NA,DCIM/context_n20250520104703965.jpg,DCIM/context_e20250520104655434.jpg,DCIM/context_s20250520104648546.jpg,DCIM/context_w20250520104641590.jpg,2025-05-20T10:45:30Z,15.79313428,49.82536981,DCIM/plot_e_20250520103822918.jpg,DCIM/plot_n_20250520103842062.jpg,TRUE,123,5,0.3,0.3
18,SM,small,0.2–0.4,3,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,413_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,0,NA,DCIM/context_n20250520104703965.jpg,DCIM/context_e20250520104655434.jpg,DCIM/context_s20250520104648546.jpg,DCIM/context_w20250520104641590.jpg,2025-05-20T10:45:30Z,15.79313428,49.82536981,DCIM/plot_e_20250520103822918.jpg,DCIM/plot_n_20250520103842062.jpg,TRUE,123,5,0.3,0.3
19,BO,small,0.2–0.4,1,NA,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,zver,20-40,NA,NA,NA,NA,NA,413_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,0,NA,DCIM/context_n20250520104703965.jpg,DCIM/context_e20250520104655434.jpg,DCIM/context_s20250520104648546.jpg,DCIM/context_w20250520104641590.jpg,2025-05-20T10:45:30Z,15.79313428,49.82536981,DCIM/plot_e_20250520103822918.jpg,DCIM/plot_n_20250520103842062.jpg,TRUE,123,5,0.3,0.3
19,BO,small,1.3–2.0,7,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,414_T2_AH_20250827,NA,1,NA,NA,NA,NA,1,0,NA,DCIM/context_n20250715130220159.jpg,DCIM/context_e20250715130214081.jpg,DCIM/context_s20250715130207310.jpg,DCIM/context_w20250715130201317.jpg,2025-07-15T13:01:20Z,15.28212169,49.1061651,DCIM/plot_e_20250715125949063.jpg,DCIM/plot_n_20250715130010519.jpg,TRUE,57,5,1.7,1.7
19,BO,small,1.0–1.3,2,NA,1,2,100,1,olistení,NA,NA,0,0-20,1,2,0-20,NA,0,NA,NA,NA,NA,NA,NA,T4414PBO4,414_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,NA,DCIM/context_n20250520111304253.jpg,DCIM/context_e20250520111256665.jpg,DCIM/context_s20250520111249566.jpg,DCIM/context_w20250520111237684.jpg,2025-05-20T11:11:53Z,15.79283602,49.82520564,DCIM/plot_e_20250520110526976.jpg,DCIM/plot_n_20250520110539802.jpg,TRUE,123,5,1.2,1.2
18,SM,small,0.2–0.4,1,NA,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,mechanizace,80-100,NA,NA,NA,NA,NA,414_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,NA,DCIM/context_n20250520111304253.jpg,DCIM/context_e20250520111256665.jpg,DCIM/context_s20250520111249566.jpg,DCIM/context_w20250520111237684.jpg,2025-05-20T11:11:53Z,15.79283602,49.82520564,DCIM/plot_e_20250520110526976.jpg,DCIM/plot_n_20250520110539802.jpg,TRUE,123,5,0.3,0.3
19,BO,small,1.3–2.0,13,NA,1,13,100,1,olistení,NA,NA,0,0-20,12,13,20-40,NA,0,NA,NA,NA,NA,NA,NA,T2415OBO4,415_T2_AH_20250827,NA,1,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250715131209154.jpg,DCIM/context_e20250715131203509.jpg,DCIM/context_s20250715131156458.jpg,DCIM/context_w20250715131150929.jpg,2025-07-15T13:11:09Z,15.28185142,49.10617552,DCIM/plot_e_20250715130714631.jpg,DCIM/plot_n_20250715130723603.jpg,TRUE,57,5,1.7,1.7
19,BO,small,1.0–1.3,2,NA,1,1,50,1,kmen,NA,NA,0,NA,NA,0,NA,cerstve,1,zver,40-60,NA,NA,NA,NA,NA,415_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,NA,DCIM/context_n20250520112419852.jpg,DCIM/context_e20250520112410324.jpg,DCIM/context_s20250520112403131.jpg,DCIM/context_w20250520112355537.jpg,2025-05-20T11:23:09Z,15.79257906,49.82539892,DCIM/plot_e_20250520111635199.jpg,DCIM/plot_n_20250520111652308.jpg,TRUE,123,5,1.2,1.2
10,BR,small,0.2–0.4,2,NA,1,1,50,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,mechanizace,80-100,NA,NA,NA,NA,NA,415_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,NA,DCIM/context_n20250520112419852.jpg,DCIM/context_e20250520112410324.jpg,DCIM/context_s20250520112403131.jpg,DCIM/context_w20250520112355537.jpg,2025-05-20T11:23:09Z,15.79257906,49.82539892,DCIM/plot_e_20250520111635199.jpg,DCIM/plot_n_20250520111652308.jpg,TRUE,123,5,0.3,0.3
10,BR,small,0.8–1.0,3,NA,1,2,66.66666666666666,1,olistení,NA,NA,0,0-20,1,2,40-60,NA,0,NA,NA,NA,NA,NA,NA,Mráz,416_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250520121536157.jpg,DCIM/context_e20250520121529254.jpg,DCIM/context_s20250520121522178.jpg,DCIM/context_w20250520121514160.jpg,2025-05-20T12:14:19Z,15.7981433,49.82295006,DCIM/plot_e_20250520120533232.jpg,DCIM/plot_n_20250520120543745.jpg,TRUE,124,5,0.9,0.9
1,JD,small,0.6–0.8,1,NA,1,1,100,1,olistení,NA,NA,0,60-80,NA,1,80-100,NA,0,NA,NA,NA,NA,NA,NA,Mráz,416_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250520121536157.jpg,DCIM/context_e20250520121529254.jpg,DCIM/context_s20250520121522178.jpg,DCIM/context_w20250520121514160.jpg,2025-05-20T12:14:19Z,15.7981433,49.82295006,DCIM/plot_e_20250520120533232.jpg,DCIM/plot_n_20250520120543745.jpg,TRUE,124,5,0.7,0.7
28,VRX,small,0.4–0.6,2,NA,1,1,50,2,kmen,NA,NA,0,NA,NA,0,NA,stare,1,mechanizace,60-80,NA,NA,NA,NA,NA,416_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250520121536157.jpg,DCIM/context_e20250520121529254.jpg,DCIM/context_s20250520121522178.jpg,DCIM/context_w20250520121514160.jpg,2025-05-20T12:14:19Z,15.7981433,49.82295006,DCIM/plot_e_20250520120533232.jpg,DCIM/plot_n_20250520120543745.jpg,TRUE,124,5,0.5,0.5
24,DB,small,0.6–0.8,3,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,417_T2_AH_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250715134105103.jpg,DCIM/context_e20250715134100243.jpg,DCIM/context_s20250715134055114.jpg,DCIM/context_w20250715134050636.jpg,2025-07-15T13:40:23Z,15.29313882,49.11101307,DCIM/plot_e_20250715133945010.jpg,DCIM/plot_n_20250715133951966.jpg,TRUE,58,5,0.7,0.7
10,BR,small,1.3–2.0,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,417_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250520122222099.jpg,DCIM/context_e20250520122215396.jpg,DCIM/context_s20250520122209670.jpg,DCIM/context_w20250520122203095.jpg,2025-05-20T12:21:22Z,15.79817339,49.82312382,DCIM/plot_e_20250520121829536.jpg,DCIM/plot_n_20250520121841901.jpg,TRUE,124,5,1.7,1.7
1,JD,small,0.4–0.6,1,NA,1,1,100,1,olistení,NA,NA,0,40-60,NA,1,80-100,NA,0,NA,NA,NA,NA,NA,NA,Mráz,417_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250520122222099.jpg,DCIM/context_e20250520122215396.jpg,DCIM/context_s20250520122209670.jpg,DCIM/context_w20250520122203095.jpg,2025-05-20T12:21:22Z,15.79817339,49.82312382,DCIM/plot_e_20250520121829536.jpg,DCIM/plot_n_20250520121841901.jpg,TRUE,124,5,0.5,0.5
10,BR,advanced,2–4,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,418_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250520123251283.jpg,DCIM/context_e20250520123242153.jpg,DCIM/context_s20250520123236320.jpg,DCIM/context_w20250520123229541.jpg,2025-05-20T12:31:44Z,15.79793066,49.82296336,DCIM/plot_e_20250520122516561.jpg,DCIM/plot_n_20250520122608584.jpg,TRUE,124,5,3,3
1,JD,small,0.4–0.6,1,NA,1,1,100,1,olistení,NA,NA,0,0-20,NA,1,80-100,NA,0,NA,NA,NA,NA,NA,NA,Mráz,418_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250520123251283.jpg,DCIM/context_e20250520123242153.jpg,DCIM/context_s20250520123236320.jpg,DCIM/context_w20250520123229541.jpg,2025-05-20T12:31:44Z,15.79793066,49.82296336,DCIM/plot_e_20250520122516561.jpg,DCIM/plot_n_20250520122608584.jpg,TRUE,124,5,0.5,0.5
28,VRX,small,0.4–0.6,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,418_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250520123251283.jpg,DCIM/context_e20250520123242153.jpg,DCIM/context_s20250520123236320.jpg,DCIM/context_w20250520123229541.jpg,2025-05-20T12:31:44Z,15.79793066,49.82296336,DCIM/plot_e_20250520122516561.jpg,DCIM/plot_n_20250520122608584.jpg,TRUE,124,5,0.5,0.5
23,DG,small,0.2–0.4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,419_T2_AH_20250827,NA,1,0,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250715135004147.jpg,DCIM/context_e20250715134959503.jpg,DCIM/context_s20250715134953908.jpg,DCIM/context_w20250715134949010.jpg,2025-07-15T13:49:07Z,15.29341643,49.1109986,DCIM/plot_e_20250715134801685.jpg,DCIM/plot_n_20250715134809939.jpg,TRUE,58,5,0.3,0.3
18,SM,small,0.2–0.4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,419_T2_AH_20250827,NA,1,0,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250715135004147.jpg,DCIM/context_e20250715134959503.jpg,DCIM/context_s20250715134953908.jpg,DCIM/context_w20250715134949010.jpg,2025-07-15T13:49:07Z,15.29341643,49.1109986,DCIM/plot_e_20250715134801685.jpg,DCIM/plot_n_20250715134809939.jpg,TRUE,58,5,0.3,0.3
18,SM,small,1.0–1.3,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,419_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,NA,DCIM/context_n20250520124311374.jpg,DCIM/context_e20250520124305773.jpg,DCIM/context_s20250520124259656.jpg,DCIM/context_w20250520124252022.jpg,2025-05-20T12:42:06Z,15.79813127,49.82277973,DCIM/plot_e_20250520123719380.jpg,DCIM/plot_n_20250520123732042.jpg,TRUE,124,5,1.2,1.2
10,BR,small,1.3–2.0,2,NA,1,1,50,2,kmen,NA,NA,0,NA,NA,0,NA,stare,1,mechanizace,80-100,NA,NA,NA,NA,NA,419_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,NA,DCIM/context_n20250520124311374.jpg,DCIM/context_e20250520124305773.jpg,DCIM/context_s20250520124259656.jpg,DCIM/context_w20250520124252022.jpg,2025-05-20T12:42:06Z,15.79813127,49.82277973,DCIM/plot_e_20250520123719380.jpg,DCIM/plot_n_20250520123732042.jpg,TRUE,124,5,1.7,1.7
13,BK,small,1.0–1.3,2,NA,1,1,50,1,olistení,NA,NA,0,0-20,NA,1,40-60,NA,0,NA,NA,NA,NA,NA,NA,T2421OBK4,421_T2_AH_20250827,NA,1,NA,1,NA,NA,1,1,Oplocenka,DCIM/context_n20250715140943062.jpg,DCIM/context_e20250715140937301.jpg,DCIM/context_s20250715140931690.jpg,DCIM/context_w20250715140926210.jpg,2025-07-15T14:08:51Z,15.2971493,49.10797848,DCIM/plot_e_20250715140425517.jpg,DCIM/plot_n_20250715140431850.jpg,TRUE,59,5,1.2,1.2
13,BK,small,1.3–2.0,2,NA,1,2,100,1,olistení,NA,NA,0,60-80,1,2,60-80,NA,0,NA,NA,NA,NA,NA,NA,Mráz,421_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250522083451064.jpg,DCIM/context_e20250522083434410.jpg,DCIM/context_s20250522083424523.jpg,DCIM/context_w20250522083415685.jpg,2025-05-22T08:33:24Z,15.6832582,49.84427703,DCIM/plot_e_20250522083014462.jpg,DCIM/plot_n_20250522083028820.jpg,TRUE,125,6,1.7,1.7
13,BK,small,0.4–0.6,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,422_T2_AH_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250715141645779.jpg,DCIM/context_e20250715141638427.jpg,DCIM/context_s20250715141632779.jpg,DCIM/context_w20250715141627085.jpg,2025-07-15T14:15:56Z,15.29689054,49.10816993,DCIM/plot_e_20250715141434566.jpg,DCIM/plot_n_20250715141442733.jpg,TRUE,59,5,0.5,0.5
13,BK,small,1.3–2.0,2,NA,1,2,100,1,olistení,NA,NA,0,60-80,1,2,60-80,NA,0,NA,NA,NA,NA,NA,NA,Mráz,422_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250522084428293.jpg,DCIM/context_e20250522084421799.jpg,DCIM/context_s20250522084415946.jpg,DCIM/context_w20250522084407060.jpg,2025-05-22T08:43:22Z,15.68298033,49.84429052,DCIM/plot_e_20250522084009265.jpg,DCIM/plot_n_20250522084019987.jpg,TRUE,125,6,1.7,1.7
19,BO,small,0.2–0.4,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,423_T2_AH_20250827,NA,1,NA,1,1,NA,NA,0,NA,DCIM/context_n20250715144353914.jpg,DCIM/context_e20250715144348049.jpg,DCIM/context_s20250715144341686.jpg,DCIM/context_w20250715144334666.jpg,2025-07-15T14:42:29Z,15.29457353,49.14523593,DCIM/plot_e_20250715144212452.jpg,DCIM/plot_n_20250715144223229.jpg,TRUE,60,5,0.3,0.3
1,JD,small,0.6–0.8,2,NA,1,2,100,1,olistení,NA,NA,0,60-80,1,2,80-100,NA,0,NA,NA,NA,NA,NA,NA,Mráz,423_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250522085417672.jpg,DCIM/context_e20250522085410002.jpg,DCIM/context_s20250522085404471.jpg,DCIM/context_w20250522085358651.jpg,2025-05-22T08:53:07Z,15.68323686,49.84409751,DCIM/plot_e_20250522084937709.jpg,DCIM/plot_n_20250522084952716.jpg,TRUE,125,6,0.7,0.7
19,BO,small,0.4–0.6,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,424_T2_AH_20250827,NA,1,1,NA,NA,NA,NA,0,NA,DCIM/context_n20250715144819185.jpg,DCIM/context_e20250715144814556.jpg,DCIM/context_s20250715144809927.jpg,DCIM/context_w20250715144804048.jpg,2025-07-15T14:47:37Z,15.2945559,49.14505285,DCIM/plot_e_20250715144658207.jpg,DCIM/plot_n_20250715144704670.jpg,TRUE,60,5,0.5,0.5
19,BO,small,1.3–2.0,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,425_T2_AH_20250827,NA,1,1,NA,NA,NA,1,0,NA,DCIM/context_n20250715145315160.jpg,DCIM/context_e20250715145307543.jpg,DCIM/context_s20250715145302028.jpg,DCIM/context_w20250715145257285.jpg,2025-07-15T14:51:58Z,15.29427765,49.14506776,DCIM/plot_e_20250715145015093.jpg,DCIM/plot_n_20250715145024366.jpg,TRUE,60,5,1.7,1.7
10,BR,small,0.8–1.0,8,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,425_T2_AH_20250827,NA,1,1,NA,NA,NA,1,0,NA,DCIM/context_n20250715145315160.jpg,DCIM/context_e20250715145307543.jpg,DCIM/context_s20250715145302028.jpg,DCIM/context_w20250715145257285.jpg,2025-07-15T14:51:58Z,15.29427765,49.14506776,DCIM/plot_e_20250715145015093.jpg,DCIM/plot_n_20250715145024366.jpg,TRUE,60,5,0.9,0.9
20,OS,advanced,2–4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,425_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250522090636442.jpg,DCIM/context_e20250522090629041.jpg,DCIM/context_s20250522090621610.jpg,DCIM/context_w20250522090612001.jpg,2025-05-22T09:04:43Z,15.6835336,49.84425415,DCIM/plot_e_20250522090201331.jpg,DCIM/plot_n_20250522090211164.jpg,TRUE,125,6,3,3
